text,num,gender,f_form,fname,m_form
Леушканов,66,m,,,
Славянская,66,f,,,Славянский
Траханов,66,m,Траханова,,
Линючев,66,m,Линючева,,
Крель,66,u,,,
Канцлер,66,u,,,
Сипягина,66,f,,,Сипягин
Овсяник,66,u,,,
Кобликова,66,f,,,Кобликов
Комардина,66,f,,,Комардин
Бегалиев,66,m,Бегалиева,,
Гацалов,66,m,Гацалова,,
Елбаев,66,m,Елбаева,,
Кушниров,66,m,Кушнирова,,
Созаева,66,f,,,Созаев
Гаунов,66,m,,,
Пец,66,u,,,
Конусова,66,f,,,Конусов
Силюк,66,u,,,
Чайкова,66,f,,,Чайков
Закорко,66,u,,,
Чупилко,66,u,,,
Каморин,66,m,Каморина,,
Топоева,66,f,,,Топоев
Зинич,66,u,,,
Калнин,66,m,Калнина,,
Репалов,66,m,Репалова,,
Халимоненко,66,u,,,
Дашицыренов,66,m,,Дашицырен,
Невретдинов,66,m,Невретдинова,,
Аккузин,66,m,Аккузина,,
Суфиярова,66,f,,Суфияр,Суфияров
Гунаев,66,m,Гунаева,,
Шебаршин,66,m,Шебаршина,,
Тодышев,66,m,Тодышева,,
Сургучева,66,f,,,Сургучев
Сизенко,66,u,,,
Шамбер,66,u,,,
Шуляр,66,u,,,
Арыкова,66,f,,,Арыков
Жакин,66,m,Жакина,,
Фаткина,66,f,,,Фаткин
Жогло,66,u,,,
Кияненко,66,u,,,
Липей,66,u,,,
Аблякимова,66,f,,Абляким,Аблякимов
Худоев,66,m,Худоева,,
Газарова,66,f,,Газар,Газаров
Комисаренко,66,u,,,
Бедяев,66,m,Бедяева,,
Шубенкин,66,m,Шубенкина,,
Наврузова,66,f,,Навруз,Наврузов
Сирунян,66,u,,,
Мисбахов,66,m,Мисбахова,Мисбах,
Караяни,66,u,,,
Мурко,66,u,,,
Стежко,66,u,,,
Парунин,66,m,Парунина,,
Бельтикова,66,f,,,Бельтиков
Креминский,66,m,Креминская,,
Мымриков,66,m,Мымрикова,,
Гаитов,66,m,Гаитова,Гаит,
Грешилова,66,f,,,Грешилов
Никель,66,u,,,
Кураленко,66,u,,,
Червонных,66,u,,,
Залешин,66,m,Залешина,,
Речкунова,66,f,,,Речкунов
Яншина,66,f,,,Яншин
Явруян,66,u,,,
Перетолчина,66,f,,,Перетолчин
Мещерская,66,f,,,Мещерский
Оболонский,66,m,Оболонская,,
Островерх,66,u,,,
Митюгов,66,m,Митюгова,,
Келарев,66,m,Келарева,,
Рунков,66,m,Рункова,,
Гудожников,66,m,Гудожникова,,
Митьковский,66,m,Митьковская,,
Сударушкин,66,m,Сударушкина,,
Роднищев,66,m,,,
Садырина,66,f,,,Садырин
Краснухин,66,m,Краснухина,,
Казиханова,66,f,,Казихан,Казиханов
Анянов,66,m,Анянова,,
Шваков,66,m,Швакова,,
Катюшкин,66,m,Катюшкина,,
Авдюхин,66,m,Авдюхина,,
Супонина,66,f,,,Супонин
Кремляков,66,m,Кремлякова,,
Садковская,66,f,,,Садковский
Перетрухина,66,f,,,Перетрухин
Щеглюк,66,u,,,
Гребенцов,66,m,Гребенцова,,
Паськов,66,m,Паськова,,
Гайдарбеков,66,m,,,
Адильханов,66,m,,Адильхан,
Подмарева,66,f,,,Подмарев
Кутняк,66,u,,,
Бугрин,66,m,Бугрина,,
Костеров,66,m,Костерова,,
Корпусова,66,f,,,Корпусов
Пелешко,66,u,,,
Кувшинникова,66,f,,,Кувшинников
Шиндяпина,66,f,,,Шиндяпин
Войновский,66,m,Войновская,,
Панюшева,66,f,,,Панюшев
Шукалов,66,m,Шукалова,,
Ферзаули,66,u,,,
Занченко,66,u,,,
Ринг,66,u,,,
Мостовых,66,u,,,
Волвенкин,66,m,Волвенкина,,
Козицина,66,f,,,Козицин
Урчуков,66,m,,,
Кравченя,66,u,,,
Гатальский,66,m,Гатальская,,
Горожанцев,66,m,Горожанцева,,
Фатахова,66,f,,Фатах,Фатахов
Гевенян,66,u,,,
Хадаева,66,f,,,Хадаев
Подобин,66,m,Подобина,,
Селезень,66,u,,,
Маслихова,66,f,,,Маслихов
Бардышев,66,m,Бардышева,,
Ладыженский,66,m,Ладыженская,,
Сашенков,66,m,Сашенкова,,
Шеломов,66,m,Шеломова,,
Брюшинин,66,m,Брюшинина,,
Вакс,66,u,,,
Гоммер,66,m,,,
Шоболов,66,m,,,
Комарьков,66,m,Комарькова,,
Лукач,66,u,,,
Пятачков,66,m,Пятачкова,,
Крышкин,66,m,Крышкина,,
Щипунова,66,f,,,Щипунов
Венецкий,66,m,Венецкая,,
Неяскина,66,f,,,Неяскин
Пьянников,66,m,Пьянникова,,
Хомов,66,m,Хомова,,
Хитрик,66,u,,,
Баткаева,66,f,,,Баткаев
Сахневич,66,u,,,
Гузнов,66,m,Гузнова,,
Далаев,66,m,Далаева,,
Столетова,66,f,,,Столетов
Кравчинский,66,m,Кравчинская,,
Бельдин,66,m,,,
Придворов,66,m,Придворова,,
Скогорева,66,f,,,Скогорев
Вейнберг,66,u,,,
Провалов,66,m,Провалова,,
Жамгарян,66,u,,,
Молокоедова,66,f,,,Молокоедов
Лугуев,66,m,,,
Демский,66,m,Демская,,
Щербанева,66,f,,,Щербанев
Мироедов,66,m,Мироедова,,
Корвякова,66,f,,,Корвяков
Хайленко,66,u,,,
Летавина,66,f,,,Летавин
Вешкина,66,f,,,Вешкин
Чепа,66,u,,,
Немеш,66,u,,,
Сапельникова,66,f,,,Сапельников
Стуруа,66,u,,,
Скляднев,66,m,Скляднева,,
Богославец,66,u,,,
Ленчик,66,u,,,
Толкачёва,66,f,,,Толкачёв
Сосенков,66,m,Сосенкова,,
Литуев,66,m,Литуева,,
Ханафин,66,m,Ханафина,,
Подивилов,66,m,Подивилова,,
Трынкин,66,m,Трынкина,,
Алатырев,66,m,Алатырева,,
Гребе,66,u,,,
Махнин,66,m,Махнина,,
Петрухнов,66,m,Петрухнова,,
Беклемышев,66,m,Беклемышева,,
Козадаева,66,f,,,Козадаев
Кабанцов,66,m,Кабанцова,,
Вейт,66,u,,,
Рыцев,66,m,Рыцева,,
Караульных,66,u,,,
Бархаткин,66,m,,,
Мамуков,66,m,Мамукова,Мамук,
Сковорода,66,u,,,
Маканов,66,m,Маканова,,
Балыбина,66,f,,,Балыбин
Селетков,66,m,Селеткова,,
Кужин,66,m,Кужина,,
Шеханов,66,m,Шеханова,,
Давлетгареева,66,f,,,Давлетгареев
Крейдер,66,u,,,
Масалимова,66,f,,Масалим,Масалимов
Майоршин,66,m,Майоршина,,
Кучмий,66,u,,,
Мамхягов,66,m,,,
Камкова,66,f,,,Камков
Везиров,66,m,Везирова,Везир,
Брюнин,66,m,Брюнина,,
Лужинский,66,m,Лужинская,,
Номеровский,66,m,Номеровская,,
Сушина,66,f,,,Сушин
Деров,66,m,Дерова,,
Ривкинд,66,m,,,
Подолянко,66,u,,,
Лопачев,66,m,Лопачева,,
Кропоткин,66,m,Кропоткина,,
Пустохин,66,m,Пустохина,,
Тогулев,66,m,Тогулева,,
Бон,66,u,,,
Гаркин,66,m,Гаркина,,
Поварков,66,m,Поваркова,,
Чеусов,66,m,Чеусова,,
Пейсахович,66,u,,,
Багринцева,66,f,,,Багринцев
Закутский,66,m,Закутская,,
Мосенкова,66,f,,,Мосенков
Грядунова,66,f,,,Грядунов
Шепталин,66,m,Шепталина,,
Ясников,66,m,Ясникова,,
Гогуадзе,66,u,,,
Сурменко,66,u,,,
Алексютин,66,m,Алексютина,,
Курлаева,66,f,,,Курлаев
Арунова,66,f,,,
Плохой,66,m,,,
Мусаткин,66,m,Мусаткина,,
Грузевич,66,u,,,
Сурмина,66,f,,,Сурмин
Деревсков,66,m,Деревскова,,
Сенькевич,66,u,,,
Янбердин,66,m,Янбердина,,
Кантышев,66,m,Кантышева,,
Шмайлов,66,m,Шмайлова,,
Щипцова,66,f,,,Щипцов
Лапшенков,66,m,Лапшенкова,,
Сморкалова,66,f,,,Сморкалов
Сачек,66,u,,,
Музыря,66,u,,,
Чегошев,66,m,,,
Лобырев,66,m,Лобырева,,
Каблова,66,f,,,Каблов
Хританков,66,m,Хританкова,,
Кашликов,66,m,Кашликова,,
Чикирев,66,m,Чикирева,,
Пальченков,66,m,Пальченкова,,
Керженцев,66,m,Керженцева,,
Синецкий,66,m,Синецкая,,
Шиврин,66,m,Шиврина,,
Соколиков,66,m,Соколикова,,
Ваваев,66,m,Ваваева,,
Чупеев,66,m,Чупеева,,
Гамзов,66,m,Гамзова,,
Цырендашиев,66,m,,,
Теуважуков,66,m,Теуважукова,,
Душейко,66,u,,,
Голдаев,66,m,Голдаева,,
Погуляй,66,u,,,
Калтыгин,66,m,Калтыгина,,
Кавин,66,m,Кавина,,
Темирканов,66,m,Темирканова,Темиркан,
Быстренин,66,m,,,
Гельвих,66,u,,,
Карькин,66,m,,,
Решетков,66,m,Решеткова,,
Паролло,66,m,,,
Ачоян,66,m,,,
Очеретнюк,66,u,,,
Видов,66,m,Видова,,
Горденко,66,u,,,
Захаряев,66,m,,,
Серпухов,66,m,Серпухова,,
Ворохова,66,f,,,Ворохов
Адмаев,66,m,Адмаева,,
Шатровский,66,m,Шатровская,,
Бедуленко,66,u,,,
Норко,66,u,,,
Несторович,66,u,,,
Абдряхимов,66,m,Абдряхимова,Абдряхим,
Чебукин,66,m,Чебукина,,
Курбатский,66,m,Курбатская,,
Горестов,66,m,,,
Нужненко,66,u,,,
Хамлиев,66,m,,,
Кочеврягин,66,m,,,
Таратуто,66,u,,,
Ранков,66,m,Ранкова,,
Насобин,66,m,Насобина,,
Слажнев,66,m,,,
Заговенкова,66,f,,,Заговенков
Янатьев,66,m,,,
Пенионжек,66,m,,,
Вернигородский,66,m,,,
Зиханов,66,m,,,
Кириченко Олег Яковлевич,66,m,,,
Немна,65,u,,,
Багатурия,65,u,,,
Рыкалин,65,m,Рыкалина,,
Хурцидзе,65,u,,,
Алдатов,65,m,,,
Виситаев,65,m,,,
Уржумцева,65,f,,,Уржумцев
Крыленко,65,u,,,
Смычкова,65,f,,,Смычков
Крестникова,65,f,,,Крестников
Садртдинова,65,f,,Садртдин,Садртдинов
Паталах,65,u,,,
Габдурахманов,65,m,Габдурахманова,Габдурахман,
Хасан,65,u,,,
Чоп,65,u,,,
Кюльбяков,65,m,,,
Дядюк,65,u,,,
Ячин,65,m,Ячина,,
Макарцов,65,m,Макарцова,,
Дзиова,65,f,,Дзи,Дзиов
Медведчук,65,u,,,
Несина,65,f,,,Несин
Маммаева,65,f,,,
Полохов,65,m,Полохова,,
Домбаев,65,m,Домбаева,,
Гурченков,65,m,Гурченкова,,
Пятецкий,65,m,Пятецкая,,
Бабакаев,65,m,Бабакаева,,
Бушаев,65,m,Бушаева,,
Дрога,65,u,,,
Сыраев,65,m,Сыраева,,
Джабборов,65,m,,,
Голомедов,65,m,Голомедова,,
Мардеев,65,m,Мардеева,,
Арзамаскин,65,m,Арзамаскина,,
Хуриев,65,m,,,
Фарниева,65,f,,,Фарниев
Ласковец,65,u,,,
Макейкин,65,m,Макейкина,,
Чагаева,65,f,,,Чагаев
Безнос,65,u,,,
Витренко,65,u,,,
Куплинов,65,m,Куплинова,,
Панфёрова,65,f,,,
Сухобоков,65,m,Сухобокова,,
Амирагян,65,u,,,
Марейчев,65,m,Марейчева,,
Помогалова,65,f,,,Помогалов
Дадов,65,m,Дадова,Дад,
Кашежев,65,m,,,
Драгомир,65,u,,,
Позоян,65,u,,,
Дзыгарь,65,u,,,
Закоян,65,u,,,
Рыбенко,65,u,,,
Гвенетадзе,65,u,,,
Рышкова,65,f,,,Рышков
Забейворота,65,u,,,
Амарова,65,f,,Амар,Амаров
Качеев,65,m,Качеева,,
Гадалина,65,f,,,Гадалин
Светкина,65,f,,,Светкин
Прелов,65,m,Прелова,,
Миленко,65,u,,,
Кладиев,65,m,Кладиева,,
Бурхонов,65,m,,,
Куряева,65,f,,,Куряев
Нуридинов,65,m,,Нуридин,
Здобнова,65,f,,,Здобнов
Гуляк,65,u,,,
Строй,65,m,,,
Пучинин,65,m,Пучинина,,
Куклов,65,m,Куклова,,
Дехтяр,65,u,,,
Осолодков,65,m,Осолодкова,,
Прыкин,65,m,Прыкина,,
Ахлюстин,65,m,Ахлюстина,,
Бартова,65,f,,,Бартов
Балковой,65,m,,,
Чарышкин,65,m,,,
Ластовкин,65,m,Ластовкина,,
Гудовский,65,m,Гудовская,,
Проказова,65,f,,,Проказов
Сыстерова,65,f,,,Сыстеров
Хамадиев,65,m,Хамадиева,,
Якухин,65,m,Якухина,,
Чиганов,65,m,Чиганова,,
Кавиев,65,m,Кавиева,,
Гимазова,65,f,,,Гимазов
Байгулова,65,f,,,Байгулов
Гугучкин,65,m,Гугучкина,,
Лаврешин,65,m,Лаврешина,,
Холматова,65,f,,,Холматов
Ладан,65,u,,,
Успанова,65,f,,,Успанов
Фейгина,65,f,,,Фейгин
Яббаров,65,m,Яббарова,,
Елютина,65,f,,,Елютин
Скуднов,65,m,Скуднова,,
Корчемный,65,m,,,
Каракеян,65,u,,,
Здвижков,65,m,Здвижкова,,
